1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-07T10:39:49,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-07T10:35:39,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-07T10:24:19,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-07T10:09:32,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:26:12,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:26:08,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:26:04,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:25:59,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:25:44,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:24:27,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:24:11,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:01:07,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:00:21,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:00:14,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T08:00:02,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T07:57:42,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T05:54:11,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T05:48:09,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T05:45:25,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T05:25:20,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T04:55:52,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T04:44:22,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T04:42:31,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T04:30:35,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:07:50,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:05:46,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:05:37,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:05:34,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:04:50,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:02:36,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-06T00:01:30,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T23:58:25,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T23:57:45,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T23:37:27,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T23:35:40,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:24:17,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:22:35,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:22:27,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:22:07,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:21:57,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:16:07,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
1ac234aa-bd6f-4e67-a1ce-db6960ba74ac,2014-11-05T21:04:54,173.174.40.141,,,,,0,"0.0,0.0",0,,,,
