5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:41:50,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:40:40,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:38:20,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:38:08,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:35:22,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:31:08,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:26:28,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:21:40,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:18:37,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:17:12,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:13:30,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T04:10:59,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T03:03:37,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T03:00:49,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T02:58:01,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T02:56:59,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-09T00:42:36,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:45:51,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:41:56,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:39:39,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:28:02,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:27:45,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:27:28,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T22:23:59,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T21:59:25,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T21:51:56,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T21:51:50,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T21:50:20,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T20:16:45,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:22:05,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:21:02,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:20:50,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:20:01,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:19:50,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:19:10,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:18:58,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:18:09,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:17:42,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:17:12,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:05:40,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:05:17,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T19:04:41,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:59:21,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:57:32,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:56:57,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:56:04,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:52:03,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:51:19,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:51:13,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:48:41,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:47:37,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:46:56,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:45:51,37.339,"37.3394,-121.895",-121.89
5c0aeded-89a4-4f67-bde6-0192a307e579,2014-09-08T18:44:52,37.339,"37.3394,-121.895",-121.89
91a3861f-7a95-4482-bde0-0a80ab5b7322,2014-11-11T09:47:19,0,"0.0,0.0",0
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T21:28:19,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T21:28:03,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:56:21,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:56:05,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:55:33,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:55:15,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:46:23,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:20:36,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:17:40,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:12:03,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:11:12,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:10:20,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:09:51,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:04:55,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:02:41,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T18:02:22,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:33:43,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:32:03,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:22:50,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:19:15,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:18:03,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:17:29,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:17:04,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:16:28,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:15:51,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:14:47,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:13:25,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:12:38,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:12:13,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:11:20,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:07:35,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:07:10,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:06:45,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:03:22,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:02:59,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:02:33,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T17:00:20,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:59:41,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:59:06,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:58:32,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:57:45,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:56:24,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:55:09,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:54:11,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:53:38,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:50:53,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:50:21,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:50:04,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:49:37,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:49:18,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:48:44,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:29:04,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:28:32,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-07T16:06:53,37.339,"37.3394,-121.895",-121.89
0442aed1-3f69-498b-90ae-d2def39f61bc,2014-09-05T23:39:55,37.339,"37.3394,-121.895",-121.89
05e39a09-3e84-496a-b1d6-886cfbbb3f1f,2014-07-23T20:47:35,37.339,"37.3394,-121.895",-121.89
05e39a09-3e84-496a-b1d6-886cfbbb3f1f,2014-07-23T20:47:10,37.339,"37.3394,-121.895",-121.89
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-25T05:08:17,43.667,"43.6667,-79.4167",-79.417
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-24T13:42:57,38,"38.0,-97.0",-97
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-21T14:59:38,42.459,"42.4586,-71.3597",-71.36
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-21T14:59:32,42.459,"42.4586,-71.3597",-71.36
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-17T18:20:19,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-17T18:19:40,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-16T14:37:21,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-16T14:34:08,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-16T02:41:29,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-15T17:55:06,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-15T17:25:24,40.041,"40.0409,-75.6374",-75.637
633fd7c1-c3a1-487a-94ff-02607b8efffa,2014-07-15T17:19:04,40.041,"40.0409,-75.6374",-75.637
c15cfcd6-d97b-4cf0-84c7-e83a7572c1c6,2014-08-14T22:16:16,39.316,"39.3161,-105.8928",-105.89
684bc2d8-9b7c-4c8a-8b2c-1dfb242fbfd8,2014-09-05T18:47:24,37.339,"37.3394,-121.895",-121.89
29e84f3a-ae11-4bbf-a165-377774301063,2014-09-08T19:44:47,37.765,"37.7652,-122.2416",-122.24
06619c2e-83c4-4458-b99c-b53be7e510ba,2014-08-12T14:46:48,42.439,"42.4393,-71.7769",-71.777
52d193af-104a-4bab-a1f9-c6ecfb3258b5,2014-11-26T15:06:02,0,"0.0,0.0",0
86aeafc7-68b0-4e5c-b88b-08ffe4cde039,2014-08-12T04:03:48,37.516,"37.5155,-121.8962",-121.9
1ec4cf10-9058-42fe-8bb5-efdeb44a827f,2014-08-21T13:02:42,42.439,"42.4393,-71.7769",-71.777
1ec4cf10-9058-42fe-8bb5-efdeb44a827f,2014-08-13T18:26:48,42.439,"42.4393,-71.7769",-71.777
1ec4cf10-9058-42fe-8bb5-efdeb44a827f,2014-08-13T13:57:22,42.439,"42.4393,-71.7769",-71.777
1ec4cf10-9058-42fe-8bb5-efdeb44a827f,2014-08-12T19:30:02,42.439,"42.4393,-71.7769",-71.777
1ec4cf10-9058-42fe-8bb5-efdeb44a827f,2014-08-12T19:29:32,42.439,"42.4393,-71.7769",-71.777
cff86ee9-741c-4c11-8892-2166efd7f94e,2014-08-13T06:58:50,30.206,"30.2058,-97.8002",-97.8
f8bdbc26-3f3d-448f-8f47-b8b87bcf6676,2014-09-07T19:15:06,30.168,"30.1678,-97.8225",-97.823
15da4523-78d5-43f5-99c7-fa17a216380a,2014-09-04T22:54:23,37.339,"37.3394,-121.895",-121.89
8740b689-81b6-4dae-9e5b-fd864920b356,2014-09-05T18:47:46,37.339,"37.3394,-121.895",-121.89
00547fab-59bf-4f33-9088-0b35f4c7fc82,2014-08-15T17:55:47,38,"38.0,-97.0",-97
e08b83f9-571b-44e6-a5de-f82517cd4217,2014-09-09T17:00:34,37.339,"37.3394,-121.895",-121.89
737b867b-2778-4013-9d90-bdeda190cc57,2014-08-26T16:15:50,40.714,"40.7143,-74.006",-74.006
d6ac137c-cc25-4c2f-b662-9878a71f3b42,2014-08-25T19:00:56,33.422,"33.4223,-111.8226",-111.82
4d5b7c04-6342-4bca-a728-33a2df339237,2014-09-22T22:53:19,0,"0.0,0.0",0
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T14:19:58,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T13:47:12,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T13:18:58,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T01:54:27,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T01:26:10,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T01:17:24,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T01:14:33,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T00:52:10,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T00:39:38,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-11T00:39:37,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:44:13,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:44:00,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:42:10,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:41:07,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:41:06,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:39:26,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:38:12,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:35:31,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:29:05,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:27:41,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:27:40,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:25:34,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:25:33,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:25:25,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:24:15,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T23:01:54,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T22:53:26,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T22:46:27,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T22:38:37,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T22:18:00,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T22:17:48,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:54:11,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:50:12,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:49:24,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:49:15,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:43:31,39.976,"39.9757,-74.9439",-74.944
f3717ecf-4687-4a0c-b7c0-7b6df9ec43e1,2014-09-10T21:07:05,39.976,"39.9757,-74.9439",-74.944
36d38775-5769-448a-a799-5caff2435e10,2014-08-12T23:07:45,30.206,"30.2058,-97.8002",-97.8
78c55d9e-6216-43b1-ba36-c86e80061825,2014-08-27T15:09:34,40.759,"40.7588,-73.968",-73.968
8d66f0a9-fb34-48fe-933d-a25ca4a83ea2,2014-08-31T13:39:23,42.963,"42.9634,-85.6681",-85.668
8d66f0a9-fb34-48fe-933d-a25ca4a83ea2,2014-08-31T13:03:22,42.963,"42.9634,-85.6681",-85.668
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:14:55,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:13:34,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:12:07,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:11:01,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:10:11,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T19:08:39,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T18:47:18,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T18:46:12,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T18:43:32,33.992,"33.9922,-84.855",-84.855
419ead0a-2dfc-4b27-b9e6-8613311d538f,2014-08-23T18:33:18,33.992,"33.9922,-84.855",-84.855
0e5e9fc8-7923-4ab0-b9bf-6de738b2f113,2014-08-13T06:59:15,30.206,"30.2058,-97.8002",-97.8
479236f3-9b3e-4d4b-9d0f-431d8ce82d04,2014-08-12T17:42:27,42.49,"42.4897,-71.1595",-71.159
bd12bacf-22cb-44af-9839-26c729684a9d,2014-09-20T02:16:17,0,"0.0,0.0",0
3a148545-19f4-4fd6-91d6-2d66ddc7c8f9,2014-09-05T18:48:22,37.339,"37.3394,-121.895",-121.89
